ledger_id,sku_code,movement_type,qty_change,reference_id,movement_date
LED-000365823,NQ-OUT-001-M-BEG,반품입고,1,ORD-000212131,2025-04-13T00:00:00
LED-002041082,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-001194715,2026-08-05T14:56:00
LED-000322279,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000187132,2025-03-11T13:21:00
LED-000206970,NQ-PNT-001-3XL-KHK,반품입고,1,ORD-000119930,2025-01-13T00:00:00
LED-001070436,NQ-PNT-001-S-BEG,판매출고,-1,ORD-000622785,2026-01-04T23:33:00
LED-001059537,NQ-TOP-001-L-SKB,판매출고,-1,ORD-000616098,2026-01-02T16:23:00
LED-001594059,NQ-TOP-001-M-NVY,판매출고,-1,ORD-000929477,2026-05-09T13:22:00
LED-001308116,NQ-PNT-001-3XL-GRY,판매출고,-1,ORD-000761786,2026-03-08T22:47:00
LED-001354523,NQ-DRS-002-L-IVR,판매출고,-1,ORD-000789110,2026-03-14T21:42:00
LED-001257799,NQ-DRS-001-S-BLK,반품입고,1,ORD-000732357,2026-03-22T00:00:00
LED-001621473,NQ-CLR-WRM-004-S-IVR,판매출고,-1,ORD-000945466,2026-05-15T21:33:00
LED-001134502,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000661365,2026-01-22T09:34:00
LED-000798206,NQ-OUT-001-L-BLK,판매출고,-1,ORD-000463009,2025-10-20T18:50:00
LED-000998518,NQ-TOP-001-M-NVY,판매출고,-1,ORD-000580545,2025-12-20T21:46:00
LED-001321553,NQ-CLR-COOL-005-M-IVR,판매출고,-1,ORD-000769765,2026-03-10T13:02:00
LED-001571011,NQ-ACC-BAG-001-FREE-WHT,판매출고,-1,ORD-000915999,2026-05-03T23:48:00
LED-000557481,NQ-PNT-001-L-NVY,판매출고,-1,ORD-000323369,2025-07-19T19:05:00
LED-002119757,NQ-PNT-001-XL-GRY,판매출고,-1,ORD-001247037,2026-08-18T17:20:00
LED-000137901,NQ-CLR-WRM-004-M-IVR,판매출고,-1,ORD-000079655,2024-10-02T22:21:00
LED-000204538,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-000118559,2024-12-15T08:18:00
LED-000498800,NQ-CLR-COOL-002-L-CRM,반품입고,1,ORD-000289274,2025-07-09T00:00:00
LED-001121820,NQ-CLR-MUT-003-S-CRM,판매출고,-1,ORD-000653937,2026-01-17T13:18:00
LED-001363630,NQ-TOP-001-XL-GRY,판매출고,-1,ORD-000794623,2026-03-14T20:19:00
LED-000772811,TRD-OUT-02-STR-001-S-BRN,판매출고,-1,ORD-000448258,2025-10-10T16:37:00
LED-000618226,NQ-TOP-004-M-WHT,판매출고,-1,ORD-000358768,2025-08-05T11:29:00
LED-000291744,NQ-TOP-001-L-ORC,판매출고,-1,ORD-000169543,2025-03-04T18:07:00
LED-000469646,NQ-TOP-003-3XL-BLK,반품입고,1,ORD-000272369,2025-06-11T00:00:00
LED-000120384,NQ-CLR-WRM-004-L-CRM,판매출고,-1,ORD-000069441,2024-09-06T18:08:00
LED-001979268,NQ-TOP-003-XL-NVY,판매출고,-1,ORD-001155731,2026-07-30T10:01:00
LED-001450528,NQ-OUT-001-S-GRY,반품입고,1,ORD-000845715,2026-05-02T00:00:00
LED-002122438,NQ-PNT-004-2XL-BLK,판매출고,-1,ORD-001248853,2026-08-19T12:03:00
LED-001874987,NQ-ACC-PCH-005-FREE-BRN,판매출고,-1,ORD-001093422,2026-07-14T11:31:00
LED-000025030,NQ-TOP-004-XS-GRY,판매출고,-1,ORD-000013857,2024-03-28T23:25:00
LED-000764192,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000443357,2025-10-06T18:10:00
LED-001564772,NQ-TOP-002-S-NVY,판매출고,-1,ORD-000912318,2026-05-02T23:42:00
LED-001989316,NQ-PNT-001-L-BLK,반품입고,1,ORD-001161954,2026-08-19T00:00:00
LED-000297836,TRD-OUT-01-NAT-003-S-BLK,반품입고,1,ORD-000173004,2025-03-24T00:00:00
LED-001424081,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000830332,2026-03-28T21:34:00
LED-000722013,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000418876,2025-09-18T15:53:00
LED-001536761,NQ-TOP-003-S-GRY,판매출고,-1,ORD-000895894,2026-04-25T10:43:00
LED-001308843,NQ-CLR-MUT-006-L-ASH,판매출고,-1,ORD-000762229,2026-03-09T08:10:00
LED-001156078,NQ-TOP-001-2XL-LYL,판매출고,-1,ORD-000673670,2026-01-31T10:57:00
LED-001774849,NQ-TOP-001-M-SKB,판매출고,-1,ORD-001035173,2026-06-20T08:50:00
LED-000442363,NQ-OUT-002-S-GRY,판매출고,-1,ORD-000256457,2025-05-16T18:22:00
LED-000224195,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000130006,2024-12-30T19:20:00
LED-001785479,NQ-CLR-COOL-005-M-IVR,판매출고,-1,ORD-001041309,2026-06-23T09:21:00
LED-001668300,NQ-TOP-002-XL-GRY,판매출고,-1,ORD-000972829,2026-05-26T13:47:00
LED-002027450,NQ-TOP-001-4XL-GRY,판매출고,-1,ORD-001185837,2026-08-04T22:03:00
LED-001767996,NQ-ACC-BAG-001-FREE-BLK,판매출고,-1,ORD-001031180,2026-06-19T18:15:00
LED-001302429,TRD-OUT-03-STR-001-S-BLK,판매출고,-1,ORD-000758456,2026-03-08T13:17:00
LED-001017677,NQ-TOP-001-XL-GRY,판매출고,-1,ORD-000591551,2025-12-24T23:20:00
LED-001421245,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000828637,2026-03-28T22:15:00
LED-001163923,NQ-PNT-003-L-BEG,반품입고,1,ORD-000678138,2026-02-25T00:00:00
LED-001579370,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000920899,2026-05-05T21:24:00
LED-001408927,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000821481,2026-03-25T09:07:00
LED-001102606,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000642384,2026-01-11T22:13:00
LED-000642782,NQ-PNT-001-L-BLK,판매출고,-1,ORD-000373319,2025-08-10T14:08:00
LED-000492471,NQ-CLR-MUT-003-L-ASH,반품입고,1,ORD-000285569,2025-07-04T00:00:00
LED-001882019,NQ-TOP-001-S-LYL,판매출고,-1,ORD-001097526,2026-07-15T08:21:00
LED-001296663,NQ-TOP-003-XS-BLK,판매출고,-1,ORD-000755118,2026-03-08T21:40:00
LED-002019925,NQ-TOP-001-M-SKB,판매출고,-1,ORD-001181112,2026-08-03T22:55:00
LED-000728291,TRD-TOP-01-NAT-003-S-IVR,판매출고,-1,ORD-000422529,2025-09-20T14:58:00
LED-000735213,NQ-PNT-003-3XL-BLK,반품입고,1,ORD-000426555,2025-10-07T00:00:00
LED-001789736,NQ-TOP-003-L-NVY,판매출고,-1,ORD-001043756,2026-06-24T12:35:00
LED-001449727,NQ-CLR-MUT-003-L-CRM,판매출고,-1,ORD-000845228,2026-04-04T21:42:00
LED-001063669,NQ-PNT-001-2XL-BLK,판매출고,-1,ORD-000618644,2026-01-03T23:27:00
LED-000294606,NQ-TOP-001-M-GRY,판매출고,-1,ORD-000171177,2025-03-05T15:56:00
LED-000478759,NQ-CLR-MUT-003-L-CRM,판매출고,-1,ORD-000277672,2025-06-06T23:57:00
LED-001373149,NQ-CLR-WRM-001-M-ASH,판매출고,-1,ORD-000800326,2026-03-16T14:46:00
LED-001284665,NQ-OUT-002-L-NVY,판매출고,-1,ORD-000748004,2026-03-07T09:33:00
LED-000568160,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000329552,2025-07-25T23:09:00
LED-001721502,NQ-CLR-MUT-003-L-IVR,판매출고,-1,ORD-001004193,2026-06-08T09:08:00
LED-001366665,NQ-PNT-001-XS-KHK,판매출고,-1,ORD-000796513,2026-03-14T16:12:00
LED-000066821,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-000038306,2024-06-21T19:14:00
LED-001819922,NQ-PNT-002-M-GRY,판매출고,-1,ORD-001061382,2026-07-01T21:33:00
LED-000700634,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000406446,2025-09-08T16:39:00
LED-000704351,TRD-OUT-02-STR-001-S-GRN,불량처리,0,ORD-000408615,2025-10-03T00:00:00
LED-000781581,TRD-TOP-01-STR-001-L-IVR,판매출고,-1,ORD-000453320,2025-10-13T09:08:00
LED-001237606,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000720627,2026-03-02T14:00:00
LED-000077689,NQ-CLR-WRM-004-L-IVR,반품입고,1,ORD-000044719,2024-08-08T00:00:00
LED-000228166,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-000132363,2025-01-03T18:01:00
LED-001110364,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000647003,2026-01-13T13:04:00
LED-001200807,NQ-TOP-001-4XL-GRY,판매출고,-1,ORD-000699063,2026-02-19T20:34:00
LED-002023850,NQ-OUT-002-S-NVY,판매출고,-1,ORD-001183584,2026-08-03T10:02:00
LED-000600430,NQ-TOP-002-XL-BLK,판매출고,-1,ORD-000348304,2025-08-01T10:29:00
LED-001677717,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000978374,2026-05-29T14:31:00
LED-000114732,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000066177,2024-08-27T08:53:00
LED-001796766,NQ-OUT-001-M-BEG,판매출고,-1,ORD-001047800,2026-06-25T08:09:00
LED-001210490,NQ-TOP-001-L-GRY,판매출고,-1,ORD-000704644,2026-02-23T14:35:00
LED-001659975,NQ-OUT-002-M-BEG,판매출고,-1,ORD-000967961,2026-05-24T12:00:00
LED-001278118,TRD-OUT-03-NAT-003-S-BLK,판매출고,-1,ORD-000744163,2026-03-06T22:04:00
LED-000992411,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000576788,2025-12-18T17:40:00
LED-001333275,NQ-CLR-WRM-001-S-IVR,판매출고,-1,ORD-000776617,2026-03-11T13:35:00
LED-002109871,NQ-TOP-005-XL-GRY,판매출고,-1,ORD-001240305,2026-08-15T21:01:00
LED-000105827,NQ-CLR-COOL-005-S-IVR,반품입고,1,ORD-000060988,2024-09-05T00:00:00
LED-001355207,NQ-TOP-004-S-GRY,판매출고,-1,ORD-000789523,2026-03-14T19:05:00
LED-001361773,NQ-PNT-001-M-NVY,판매출고,-1,ORD-000793459,2026-03-14T09:44:00
LED-001228027,NQ-OUT-003-L-NVY,판매출고,-1,ORD-000714920,2026-03-01T20:21:00
LED-000066439,NQ-TOP-002-2XL-NVY,판매출고,-1,ORD-000038082,2024-06-20T20:09:00
LED-001189687,NQ-CLR-MUT-003-L-IVR,판매출고,-1,ORD-000692775,2026-02-14T22:49:00
LED-001552551,NQ-TOP-002-L-BLK,판매출고,-1,ORD-000905130,2026-04-28T16:41:00
LED-000687501,NQ-OUT-001-S-BLK,반품입고,1,ORD-000398875,2025-09-12T00:00:00
LED-001657241,NQ-DRS-002-S-BLK,판매출고,-1,ORD-000966378,2026-05-23T20:31:00
LED-000595177,NQ-TOP-003-M-NVY,판매출고,-1,ORD-000345200,2025-07-31T11:39:00
LED-002011647,NQ-PNT-001-L-BEG,판매출고,-1,ORD-001175821,2026-08-02T21:20:00
LED-001707824,NQ-TOP-001-S-GRY,판매출고,-1,ORD-000996157,2026-06-05T10:45:00
LED-002017826,NQ-TOP-005-M-NVY,반품입고,1,ORD-001179793,2026-08-15T00:00:00
LED-001641526,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000957176,2026-05-20T14:31:00
LED-000363931,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000211070,2025-03-30T13:39:00
LED-000958606,NQ-OUT-002-L-BLK,판매출고,-1,ORD-000557489,2025-12-07T14:57:00
LED-001359203,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000791873,2026-03-14T18:18:00
LED-000640619,NQ-TOP-002-S-WHT,반품입고,1,ORD-000372083,2025-08-14T02:00:00
LED-000650106,NQ-PNT-001-2XL-NVY,반품입고,1,ORD-000377535,2025-09-06T00:00:00
LED-001850375,NQ-TOP-002-XL-BLK,판매출고,-1,ORD-001079084,2026-07-08T15:24:00
LED-001954101,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-001140071,2026-07-27T16:15:00
LED-001491821,NQ-OUT-001-M-BEG,반품입고,1,ORD-000869836,2026-04-25T00:00:00
LED-001394034,NQ-DRS-001-L-BLK,판매출고,-1,ORD-000812716,2026-03-21T23:14:00
LED-000171487,NQ-TOP-002-XL-WHT,불량처리,0,ORD-000099174,2024-12-10T00:00:00
LED-001637920,NQ-PNT-001-M-GRY,판매출고,-1,ORD-000955065,2026-05-19T09:41:00
LED-001203243,NQ-TOP-001-M-SKB,판매출고,-1,ORD-000700470,2026-02-20T23:22:00
LED-000817333,NQ-TOP-003-S-WHT,반품입고,1,ORD-000474108,2025-11-12T00:00:00
LED-001151089,NQ-TOP-001-S-LYL,판매출고,-1,ORD-000670864,2026-01-29T14:48:00
LED-001415999,NQ-TOP-002-L-BLK,판매출고,-1,ORD-000825631,2026-03-27T10:06:00
LED-000986603,NQ-TOP-004-XS-BLK,반품입고,1,ORD-000573453,2026-01-09T00:00:00
LED-001702869,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-000993239,2026-06-04T18:33:00
LED-001357622,NQ-PNT-004-L-GRY,판매출고,-1,ORD-000790935,2026-03-14T10:38:00
LED-000527518,NQ-TOP-001-XL-ORC,반품입고,1,ORD-000306012,2025-07-26T02:00:00
LED-000466777,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000270700,2025-05-30T09:59:00
LED-000239772,NQ-TOP-005-2XL-WHT,판매출고,-1,ORD-000139251,2025-01-11T23:35:00
LED-000822871,NQ-TOP-004-S-GRY,판매출고,-1,ORD-000477299,2025-10-31T20:12:00
LED-000697389,TRD-TOP-01-STR-001-L-IVR,판매출고,-1,ORD-000404558,2025-09-07T19:47:00
LED-001935659,NQ-TOP-001-2XL-GRY,판매출고,-1,ORD-001128982,2026-07-26T14:25:00
LED-000247626,NQ-PNT-001-XL-NVY,판매출고,-1,ORD-000143960,2025-01-19T10:42:00
LED-000125750,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000072592,2024-09-14T22:51:00
LED-000310538,NQ-OUT-002-M-NVY,판매출고,-1,ORD-000180247,2025-03-08T18:00:00
LED-000839321,TRD-TOP-01-STR-001-S-IVR,판매출고,-1,ORD-000486851,2025-11-08T15:00:00
LED-000959046,NQ-PNT-002-M-BLK,판매출고,-1,ORD-000557758,2025-12-07T11:06:00
LED-001168884,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000680923,2026-02-06T17:24:00
LED-000949096,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000552052,2025-12-03T08:28:00
LED-001412282,NQ-ACC-SCF-003-FREE-WHT,판매출고,-1,ORD-000823460,2026-03-26T09:38:00
LED-000529946,NQ-OUT-003-M-BLK,반품입고,1,ORD-000307419,2025-07-13T00:00:00
LED-000301340,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000175006,2025-03-06T21:13:00
LED-000779557,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000452183,2025-10-12T18:03:00
LED-000229114,NQ-TOP-001-2XL-GRY,판매출고,-1,ORD-000132910,2025-01-03T10:22:00
LED-000379868,NQ-OUT-002-L-BLK,판매출고,-1,ORD-000220226,2025-04-09T18:49:00
LED-001181598,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000688234,2026-02-11T13:30:00
LED-000284006,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000165071,2025-03-02T14:48:00
LED-000201547,NQ-TOP-001-3XL-SKB,판매출고,-1,ORD-000116823,2024-12-13T18:01:00
LED-000340504,NQ-TOP-001-3XL-GRY,판매출고,-1,ORD-000197670,2025-03-17T22:33:00
LED-000103555,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000059681,2024-08-09T21:13:00
LED-001442309,NQ-TOP-001-3XL-LYL,판매출고,-1,ORD-000840905,2026-04-02T20:20:00
LED-002052081,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-001201853,2026-08-07T21:14:00
LED-001691492,NQ-TOP-001-L-GRY,판매출고,-1,ORD-000986537,2026-05-31T17:24:00
LED-001549443,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-000903315,2026-04-27T11:39:00
LED-000701682,NQ-PNT-002-XL-BLK,입고,304,PO-000001355,2025-09-09T00:00:00
LED-001665317,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-000971073,2026-05-25T22:19:00
LED-000537147,NQ-TOP-005-L-NVY,판매출고,-1,ORD-000311559,2025-07-08T20:31:00
LED-000417405,NQ-OUT-002-S-NVY,판매출고,-1,ORD-000242051,2025-05-01T18:12:00
LED-000266789,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000154998,2025-02-16T22:22:00
LED-001202960,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000700295,2026-02-20T11:09:00
LED-001764585,NQ-TOP-001-L-WHT,판매출고,-1,ORD-001029228,2026-06-18T13:13:00
LED-000924287,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000537173,2025-11-28T09:08:00
LED-000972690,NQ-PNT-001-XL-BEG,판매출고,-1,ORD-000565537,2025-12-13T16:22:00
LED-001421859,NQ-PNT-002-2XL-GRY,판매출고,-1,ORD-000828996,2026-03-28T18:35:00
LED-001333149,NQ-TOP-001-M-BLK,반품입고,1,ORD-000776552,2026-04-05T00:00:00
LED-001199724,NQ-PNT-001-M-KHK,판매출고,-1,ORD-000698443,2026-02-18T17:01:00
LED-001807013,NQ-OUT-001-M-NVY,판매출고,-1,ORD-001053806,2026-06-28T21:28:00
LED-000526001,NQ-TOP-001-4XL-GRY,판매출고,-1,ORD-000305132,2025-07-01T22:37:00
LED-001558501,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000908639,2026-04-30T22:54:00
LED-000916134,NQ-CLR-WRM-001-L-ASH,판매출고,-1,ORD-000532180,2025-11-27T21:07:00
LED-001141270,NQ-TOP-001-M-NVY,판매출고,-1,ORD-000665216,2026-01-25T10:03:00
LED-000656983,NQ-PNT-001-L-NVY,판매출고,-1,ORD-000381492,2025-08-17T18:37:00
LED-000854437,NQ-TOP-005-3XL-NVY,판매출고,-1,ORD-000495746,2025-11-14T09:07:00
LED-002043112,NQ-TOP-002-3XL-NVY,판매출고,-1,ORD-001196005,2026-08-05T17:32:00
LED-001268790,NQ-ACC-SCF-003-FREE-WHT,판매출고,-1,ORD-000738726,2026-03-05T14:44:00
LED-001664423,NQ-DRS-001-M-IVR,판매출고,-1,ORD-000970541,2026-05-25T10:42:00
LED-000856499,NQ-PNT-001-S-GRY,판매출고,-1,ORD-000496963,2025-11-15T21:45:00
LED-000898643,NQ-TOP-003-M-BLK,판매출고,-1,ORD-000521819,2025-11-24T19:15:00
LED-001437542,NQ-OUT-002-M-NVY,판매출고,-1,ORD-000838143,2026-04-01T19:51:00
LED-001586128,NQ-PNT-001-3XL-BLK,판매출고,-1,ORD-000924857,2026-05-06T10:01:00
LED-001608269,NQ-TOP-001-XL-ORC,판매출고,-1,ORD-000937825,2026-05-12T22:52:00
LED-002091443,NQ-TOP-003-2XL-NVY,판매출고,-1,ORD-001227853,2026-08-10T10:49:00
LED-000454992,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000263787,2025-05-23T16:58:00
LED-001261275,NQ-CLR-WRM-001-M-ASH,판매출고,-1,ORD-000734379,2026-03-04T19:56:00
LED-000462507,NQ-PNT-002-4XL-BEG,판매출고,-1,ORD-000268203,2025-05-27T21:20:00
LED-000662490,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000384639,2025-08-21T22:48:00
LED-000961598,NQ-PNT-001-XL-BEG,판매출고,-1,ORD-000559250,2025-12-08T22:32:00
LED-000060572,NQ-PNT-002-XS-GRY,판매출고,-1,ORD-000034612,2024-06-09T16:16:00
LED-001001810,NQ-PNT-001-XS-GRY,판매출고,-1,ORD-000582491,2025-12-20T13:05:00
LED-001300275,NQ-TOP-002-M-BLK,판매출고,-1,ORD-000757196,2026-03-08T20:44:00
LED-000698082,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000404954,2025-09-07T22:02:00
LED-001887133,NQ-PNT-001-L-GRY,판매출고,-1,ORD-001100505,2026-07-17T08:47:00
LED-000006571,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000003080,2024-03-05T17:11:00
LED-000087374,NQ-PNT-001-M-BLK,판매출고,-1,ORD-000050304,2024-07-27T13:51:00
LED-001865668,NQ-TOP-001-M-NVY,판매출고,-1,ORD-001088014,2026-07-12T19:00:00
LED-000080549,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-000046373,2024-07-18T21:23:00
LED-000860449,NQ-OUT-002-L-BLK,판매출고,-1,ORD-000499279,2025-11-16T22:06:00
LED-000212027,NQ-PNT-003-XL-GRY,반품입고,1,ORD-000122864,2024-12-31T00:00:00
LED-001987302,NQ-PNT-001-M-BEG,반품입고,1,ORD-001160706,2026-08-12T00:00:00
LED-001784886,NQ-TOP-001-XL-LYL,판매출고,-1,ORD-001040955,2026-06-22T14:14:00
LED-000026953,NQ-TOP-001-L-ORC,판매출고,-1,ORD-000014979,2024-04-01T20:46:00
LED-001176630,NQ-OUT-001-S-BLK,불량처리,0,ORD-000685422,2026-03-05T00:00:00
LED-000908367,NQ-PNT-001-XS-BEG,판매출고,-1,ORD-000527551,2025-11-25T08:43:00
LED-000317143,TRD-OUT-01-STR-001-M-GRY,판매출고,-1,ORD-000184046,2025-03-10T19:37:00
LED-001667883,NQ-TOP-003-L-WHT,판매출고,-1,ORD-000972590,2026-05-26T17:08:00
LED-000146484,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-000084659,2024-10-14T14:28:00
LED-000248515,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000144471,2025-01-20T08:22:00
LED-001764173,NQ-PNT-001-M-KHK,판매출고,-1,ORD-001028994,2026-06-18T14:22:00
LED-001855651,NQ-ACC-BAG-001-FREE-BLK,반품입고,1,ORD-001082167,2026-07-27T00:00:00
LED-000328717,NQ-CLR-WRM-001-M-CRM,판매출고,-1,ORD-000190883,2025-03-13T11:05:00
LED-000817042,NQ-PNT-001-XL-NVY,판매출고,-1,ORD-000473958,2025-10-29T17:10:00
LED-001089340,NQ-CLR-WRM-004-L-CRM,판매출고,-1,ORD-000634289,2026-01-09T19:37:00
LED-000638173,NQ-TOP-001-L-LYL,반품입고,1,ORD-000370670,2025-08-17T00:00:00
LED-000290114,NQ-CLR-COOL-002-L-IVR,판매출고,-1,ORD-000168580,2025-03-04T21:11:00
LED-001756346,NQ-PNT-001-M-GRY,판매출고,-1,ORD-001024463,2026-06-16T11:10:00
LED-001902906,NQ-CLR-MUT-003-S-CRM,판매출고,-1,ORD-001109746,2026-07-20T19:01:00
LED-002061575,NQ-OUT-003-L-BEG,판매출고,-1,ORD-001207958,2026-08-08T09:12:00
LED-001767432,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-001030863,2026-06-19T09:36:00
LED-001535307,NQ-TOP-001-L-GRY,판매출고,-1,ORD-000895041,2026-04-24T12:30:00
LED-001934517,NQ-DRS-001-L-IVR,판매출고,-1,ORD-001128288,2026-07-26T20:14:00
LED-000998843,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000580740,2025-12-20T23:41:00
LED-000734862,NQ-TOP-001-S-BLK,판매출고,-1,ORD-000426346,2025-09-23T15:45:00
LED-001027852,NQ-TOP-002-M-WHT,판매출고,-1,ORD-000597351,2025-12-26T10:27:00
LED-000067126,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000038491,2024-06-22T15:27:00
LED-000783890,NQ-OUT-001-M-GRY,판매출고,-1,ORD-000454676,2025-10-14T22:29:00
LED-001224210,NQ-PNT-001-M-GRY,판매출고,-1,ORD-000712695,2026-03-01T17:20:00
LED-000396487,NQ-PNT-002-L-GRY,반품입고,1,ORD-000229780,2025-05-15T00:00:00
LED-001975785,NQ-OUT-001-M-BEG,판매출고,-1,ORD-001153590,2026-07-30T20:22:00
LED-002033103,NQ-ACC-BAG-001-FREE-BEG,판매출고,-1,ORD-001189635,2026-08-04T22:10:00
LED-000371152,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000215232,2025-04-04T09:46:00
LED-001218155,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000709064,2026-02-26T13:30:00
LED-001214578,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000706992,2026-02-25T11:50:00
LED-001321036,NQ-PNT-001-L-BEG,반품입고,1,ORD-000769464,2026-03-31T00:00:00
LED-000936344,NQ-TOP-004-M-NVY,판매출고,-1,ORD-000544449,2025-11-30T10:33:00
LED-000977934,NQ-TOP-001-M-SKB,판매출고,-1,ORD-000568526,2025-12-15T18:21:00
LED-001452555,NQ-TOP-001-M-GRY,판매출고,-1,ORD-000846937,2026-04-04T12:35:00
LED-000298769,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000173538,2025-03-06T13:05:00
LED-001755179,NQ-PNT-003-XL-BLK,판매출고,-1,ORD-001023776,2026-06-15T10:59:00
LED-001848183,NQ-PNT-002-M-GRY,반품입고,1,ORD-001077803,2026-07-24T00:00:00
LED-000207536,NQ-PNT-003-M-BLK,판매출고,-1,ORD-000120248,2024-12-18T11:15:00
LED-001356675,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000790384,2026-03-14T14:42:00
LED-000921221,NQ-OUT-001-L-BEG,불량처리,0,ORD-000535244,2025-12-18T00:00:00
LED-000624614,NQ-TOP-002-M-GRY,판매출고,-1,ORD-000362550,2025-08-06T12:32:00
LED-000420523,NQ-TOP-004-M-NVY,판매출고,-1,ORD-000243866,2025-05-03T11:27:00
LED-001593618,NQ-CLR-MUT-003-M-IVR,판매출고,-1,ORD-000929222,2026-05-09T09:38:00
LED-001881604,NQ-TOP-003-4XL-NVY,판매출고,-1,ORD-001097303,2026-07-15T22:54:00
LED-000785485,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000455609,2025-10-15T18:53:00
LED-000464215,NQ-TOP-001-XL-ORC,판매출고,-1,ORD-000269202,2025-05-28T13:10:00
LED-001401637,NQ-TOP-005-3XL-GRY,판매출고,-1,ORD-000817220,2026-03-23T23:20:00
LED-002114257,NQ-OUT-001-L-NVY,판매출고,-1,ORD-001243315,2026-08-16T23:55:00
LED-001335457,NQ-TOP-005-M-GRY,반품입고,1,ORD-000777952,2026-03-25T00:00:00
LED-000450954,NQ-PNT-003-M-GRY,반품입고,1,ORD-000261426,2025-06-10T02:00:00
LED-001653590,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000964214,2026-05-23T21:56:00
LED-001320867,NQ-PNT-001-XS-KHK,판매출고,-1,ORD-000769364,2026-03-10T23:35:00
LED-001545963,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000901277,2026-04-26T13:14:00
LED-000292566,NQ-TOP-001-3XL-GRY,판매출고,-1,ORD-000170020,2025-03-04T15:53:00
LED-001534353,NQ-TOP-004-S-BLK,반품입고,1,ORD-000894503,2026-05-16T00:00:00
LED-002072856,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-001215631,2026-08-09T13:24:00
LED-001318806,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000768129,2026-03-10T17:55:00
LED-000279328,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000162303,2025-03-01T21:43:00
LED-001059655,NQ-PNT-001-XL-GRY,반품입고,1,ORD-000616176,2026-01-29T00:00:00
LED-000487637,NQ-OUT-003-S-NVY,판매출고,-1,ORD-000282824,2025-06-10T22:28:00
