po_id,factory_id,order_date,expected_arrival_date,status
PO-000000026,FAC-001,2024-06-01,2024-07-23,발주
PO-000000027,FAC-001,2024-06-01,2024-07-23,발주
PO-000000028,FAC-001,2024-06-01,2024-07-23,발주
PO-000000029,FAC-001,2024-06-01,2024-07-23,발주
PO-000000030,FAC-001,2024-06-01,2024-07-23,발주
PO-000000031,FAC-001,2024-06-02,2024-07-24,발주
PO-000000032,FAC-001,2024-06-02,2024-07-24,발주
PO-000000033,FAC-001,2024-06-03,2024-07-25,발주
PO-000000034,FAC-001,2024-06-05,2024-07-27,발주
PO-000000035,FAC-001,2024-06-05,2024-07-27,발주
PO-000000036,FAC-001,2024-06-07,2024-07-29,발주
PO-000000037,FAC-001,2024-06-14,2024-08-05,발주
PO-000000038,FAC-001,2024-06-15,2024-08-06,발주
PO-000000039,FAC-001,2024-06-19,2024-08-10,발주
PO-000000040,FAC-001,2024-06-27,2024-08-18,발주
PO-000000041,FAC-001,2024-06-30,2024-08-21,발주
PO-000000042,FAC-001,2024-06-30,2024-08-21,발주
PO-000000043,FAC-001,2024-07-01,2024-08-22,발주
PO-000000044,FAC-001,2024-07-03,2024-08-24,발주
PO-000000045,FAC-001,2024-07-03,2024-08-24,발주
PO-000000046,FAC-001,2024-07-05,2024-08-26,발주
PO-000000047,FAC-001,2024-07-05,2024-08-26,발주
PO-000000048,FAC-001,2024-07-05,2024-08-26,발주
PO-000000049,FAC-001,2024-07-07,2024-08-28,발주
PO-000000050,FAC-001,2024-07-07,2024-08-28,발주
PO-000000051,FAC-001,2024-07-08,2024-08-29,발주
PO-000000052,FAC-001,2024-07-08,2024-08-29,발주
PO-000000053,FAC-001,2024-07-10,2024-08-31,발주
PO-000000054,FAC-001,2024-07-12,2024-09-02,발주
PO-000000055,FAC-001,2024-07-13,2024-09-03,발주
PO-000000056,FAC-001,2024-07-14,2024-09-04,발주
PO-000000057,FAC-001,2024-07-14,2024-09-04,발주
PO-000000058,FAC-001,2024-07-14,2024-09-04,발주
PO-000000059,FAC-001,2024-07-14,2024-09-04,발주
PO-000000060,FAC-001,2024-07-14,2024-09-04,발주
PO-000000061,FAC-001,2024-07-14,2024-09-04,발주
PO-000000062,FAC-001,2024-07-15,2024-09-05,발주
PO-000000063,FAC-001,2024-07-16,2024-09-06,발주
PO-000000064,FAC-001,2024-07-17,2024-09-07,발주
PO-000000065,FAC-001,2024-07-18,2024-09-08,발주
PO-000000066,FAC-001,2024-07-19,2024-09-09,발주
PO-000000067,FAC-001,2024-07-19,2024-09-09,발주
PO-000000068,FAC-001,2024-07-19,2024-09-09,발주
PO-000000069,FAC-001,2024-07-20,2024-09-10,발주
PO-000000070,FAC-001,2024-07-20,2024-09-10,발주
PO-000000071,FAC-001,2024-07-21,2024-09-11,발주
PO-000000072,FAC-001,2024-07-21,2024-09-11,발주
PO-000000073,FAC-001,2024-07-21,2024-09-11,발주
PO-000000074,FAC-001,2024-07-22,2024-09-12,발주
PO-000000075,FAC-001,2024-07-22,2024-09-12,발주
PO-000000076,FAC-001,2024-07-22,2024-09-12,발주
PO-000000077,FAC-001,2024-07-23,2024-09-13,발주
PO-000000078,FAC-001,2024-07-23,2024-09-13,발주
PO-000000079,FAC-001,2024-07-25,2024-09-15,발주
PO-000000080,FAC-001,2024-07-25,2024-09-15,발주
PO-000000081,FAC-001,2024-07-25,2024-09-15,발주
PO-000000082,FAC-001,2024-07-25,2024-09-15,발주
PO-000000083,FAC-001,2024-07-25,2024-09-15,발주
PO-000000084,FAC-001,2024-07-25,2024-09-15,발주
PO-000000085,FAC-001,2024-07-25,2024-09-15,발주
PO-000000086,FAC-001,2024-07-26,2024-09-16,발주
PO-000000087,FAC-001,2024-07-27,2024-09-17,발주
PO-000000088,FAC-001,2024-07-27,2024-09-17,발주
PO-000000089,FAC-001,2024-07-27,2024-09-17,발주
PO-000000090,FAC-001,2024-07-27,2024-09-17,발주
PO-000000091,FAC-001,2024-07-28,2024-09-18,발주
PO-000000092,FAC-001,2024-07-28,2024-09-18,발주
PO-000000093,FAC-001,2024-07-28,2024-09-18,발주
PO-000000094,FAC-001,2024-07-28,2024-09-18,발주
PO-000000095,FAC-001,2024-07-28,2024-09-18,발주
PO-000000096,FAC-001,2024-07-28,2024-09-18,발주
PO-000000097,FAC-001,2024-07-28,2024-09-18,발주
PO-000000098,FAC-001,2024-07-28,2024-09-18,발주
PO-000000099,FAC-001,2024-07-29,2024-09-19,발주
PO-000000100,FAC-001,2024-07-29,2024-09-19,발주
PO-000000101,FAC-001,2024-07-29,2024-09-19,발주
PO-000000102,FAC-001,2024-07-29,2024-09-19,발주
PO-000000103,FAC-001,2024-07-29,2024-09-19,발주
PO-000000104,FAC-001,2024-07-30,2024-09-20,발주
PO-000000105,FAC-001,2024-07-30,2024-09-20,발주
PO-000000106,FAC-001,2024-07-30,2024-09-20,발주
PO-000000107,FAC-001,2024-07-30,2024-09-20,발주
PO-000000108,FAC-001,2024-07-30,2024-09-20,발주
PO-000000109,FAC-001,2024-07-30,2024-09-20,발주
PO-000000110,FAC-001,2024-07-30,2024-09-20,발주
PO-000000111,FAC-001,2024-07-30,2024-09-20,발주
PO-000000112,FAC-001,2024-07-30,2024-09-20,발주
PO-000000113,FAC-001,2024-07-30,2024-09-20,발주
PO-000000114,FAC-001,2024-07-30,2024-09-20,발주
PO-000000115,FAC-001,2024-07-30,2024-09-20,발주
PO-000000116,FAC-001,2024-07-30,2024-09-20,발주
PO-000000117,FAC-001,2024-07-31,2024-09-21,발주
PO-000000118,FAC-001,2024-07-31,2024-09-21,발주
PO-000000119,FAC-001,2024-07-31,2024-09-21,발주
PO-000000120,FAC-001,2024-07-31,2024-09-21,발주
PO-000000121,FAC-001,2024-07-31,2024-09-21,발주
PO-000000122,FAC-001,2024-07-31,2024-09-21,발주
PO-000000123,FAC-001,2024-07-31,2024-09-21,발주
PO-000000124,FAC-001,2024-07-31,2024-09-21,발주
PO-000000125,FAC-001,2024-07-31,2024-09-21,발주
PO-000000126,FAC-001,2024-08-01,2024-09-22,발주
PO-000000127,FAC-001,2024-08-01,2024-09-22,발주
PO-000000128,FAC-001,2024-08-01,2024-09-22,발주
PO-000000129,FAC-001,2024-08-01,2024-09-22,발주
PO-000000130,FAC-001,2024-08-01,2024-09-22,발주
PO-000000131,FAC-001,2024-08-01,2024-09-22,발주
PO-000000132,FAC-001,2024-08-01,2024-09-22,발주
PO-000000133,FAC-001,2024-08-01,2024-09-22,발주
PO-000000134,FAC-001,2024-08-01,2024-09-22,발주
PO-000000135,FAC-001,2024-08-02,2024-09-23,발주
PO-000000136,FAC-001,2024-08-02,2024-09-23,발주
PO-000000137,FAC-001,2024-08-02,2024-09-23,발주
PO-000000138,FAC-001,2024-08-02,2024-09-23,발주
PO-000000139,FAC-001,2024-08-02,2024-09-23,발주
PO-000000140,FAC-001,2024-08-02,2024-09-23,발주
PO-000000141,FAC-001,2024-08-03,2024-09-24,발주
PO-000000142,FAC-001,2024-08-03,2024-09-24,발주
PO-000000143,FAC-001,2024-08-03,2024-09-24,발주
PO-000000144,FAC-001,2024-08-03,2024-09-24,발주
PO-000000145,FAC-001,2024-08-03,2024-09-24,발주
PO-000000146,FAC-001,2024-08-03,2024-09-24,발주
PO-000000147,FAC-001,2024-08-03,2024-09-24,발주
PO-000000148,FAC-001,2024-08-03,2024-09-24,발주
PO-000000149,FAC-001,2024-08-03,2024-09-24,발주
PO-000000150,FAC-001,2024-08-03,2024-09-24,발주
PO-000000151,FAC-001,2024-08-03,2024-09-24,발주
PO-000000152,FAC-001,2024-08-04,2024-09-25,발주
PO-000000153,FAC-001,2024-08-04,2024-09-25,발주
PO-000000154,FAC-001,2024-08-04,2024-09-25,발주
PO-000000155,FAC-001,2024-08-04,2024-09-25,발주
PO-000000156,FAC-001,2024-08-04,2024-09-25,발주
PO-000000157,FAC-001,2024-08-05,2024-09-26,발주
PO-000000158,FAC-001,2024-08-05,2024-09-26,발주
PO-000000159,FAC-001,2024-08-07,2024-09-28,발주
PO-000000160,FAC-001,2024-08-07,2024-09-28,발주
PO-000000161,FAC-001,2024-08-08,2024-09-29,발주
PO-000000162,FAC-001,2024-08-08,2024-09-29,발주
PO-000000163,FAC-001,2024-08-08,2024-09-29,발주
PO-000000164,FAC-001,2024-08-09,2024-09-30,발주
PO-000000165,FAC-001,2024-08-17,2024-10-08,발주
PO-000000166,FAC-001,2024-08-24,2024-10-15,발주
PO-000000167,FAC-001,2024-08-26,2024-10-17,발주
PO-000000168,FAC-001,2024-08-30,2024-10-21,발주
PO-000000169,FAC-001,2024-08-31,2024-10-22,발주
PO-000000170,FAC-001,2024-09-01,2024-10-23,발주
PO-000000171,FAC-001,2024-09-01,2024-10-23,발주
PO-000000172,FAC-001,2024-09-01,2024-10-23,발주
PO-000000173,FAC-001,2024-09-01,2024-10-23,발주
PO-000000174,FAC-001,2024-09-01,2024-10-23,발주
PO-000000175,FAC-001,2024-09-01,2024-10-23,발주
PO-000000176,FAC-001,2024-09-01,2024-10-23,발주
PO-000000177,FAC-001,2024-09-02,2024-10-24,발주
PO-000000178,FAC-001,2024-09-02,2024-10-24,발주
PO-000000179,FAC-001,2024-09-02,2024-10-24,발주
PO-000000180,FAC-001,2024-09-02,2024-10-24,발주
PO-000000181,FAC-001,2024-09-02,2024-10-24,발주
PO-000000182,FAC-001,2024-09-02,2024-10-24,발주
PO-000000183,FAC-001,2024-09-03,2024-10-25,발주
PO-000000184,FAC-001,2024-09-03,2024-10-25,발주
PO-000000185,FAC-001,2024-09-04,2024-10-26,발주
PO-000000186,FAC-001,2024-09-04,2024-10-26,발주
PO-000000187,FAC-001,2024-09-06,2024-10-28,발주
PO-000000188,FAC-001,2024-09-06,2024-10-28,발주
PO-000000189,FAC-001,2024-09-07,2024-10-29,발주
PO-000000190,FAC-001,2024-09-07,2024-10-29,발주
PO-000000191,FAC-001,2024-09-07,2024-10-29,발주
PO-000000192,FAC-001,2024-09-07,2024-10-29,발주
PO-000000193,FAC-001,2024-09-07,2024-10-29,발주
PO-000000194,FAC-001,2024-09-08,2024-10-30,발주
PO-000000195,FAC-001,2024-09-08,2024-10-30,발주
PO-000000196,FAC-001,2024-09-09,2024-10-31,발주
PO-000000197,FAC-001,2024-09-10,2024-11-01,발주
PO-000000198,FAC-001,2024-09-10,2024-11-01,발주
PO-000000199,FAC-001,2024-09-10,2024-11-01,발주
PO-000000200,FAC-001,2024-09-10,2024-11-01,발주
PO-000000201,FAC-001,2024-09-10,2024-11-01,발주
PO-000000202,FAC-001,2024-09-11,2024-11-02,발주
PO-000000203,FAC-001,2024-09-12,2024-11-03,발주
PO-000000204,FAC-001,2024-09-12,2024-11-03,발주
PO-000000205,FAC-001,2024-09-12,2024-11-03,발주
PO-000000206,FAC-001,2024-09-13,2024-11-04,발주
PO-000000207,FAC-001,2024-09-13,2024-11-04,발주
PO-000000208,FAC-001,2024-09-13,2024-11-04,발주
PO-000000209,FAC-001,2024-09-13,2024-11-04,발주
PO-000000210,FAC-001,2024-09-14,2024-11-05,발주
PO-000000211,FAC-001,2024-09-14,2024-11-05,발주
PO-000000212,FAC-001,2024-09-14,2024-11-05,발주
PO-000000213,FAC-001,2024-09-14,2024-11-05,발주
PO-000000214,FAC-001,2024-09-14,2024-11-05,발주
PO-000000215,FAC-001,2024-09-14,2024-11-05,발주
PO-000000216,FAC-001,2024-09-14,2024-11-05,발주
PO-000000217,FAC-001,2024-09-14,2024-11-05,발주
PO-000000218,FAC-001,2024-09-15,2024-11-06,발주
PO-000000219,FAC-001,2024-09-15,2024-11-06,발주
PO-000000220,FAC-001,2024-09-15,2024-11-06,발주
PO-000000221,FAC-001,2024-09-15,2024-11-06,발주
PO-000000222,FAC-001,2024-09-15,2024-11-06,발주
PO-000000223,FAC-001,2024-09-16,2024-11-07,발주
PO-000000224,FAC-001,2024-09-16,2024-11-07,발주
PO-000000225,FAC-001,2024-09-16,2024-11-07,발주
PO-000000226,FAC-001,2024-09-16,2024-11-07,발주
PO-000000227,FAC-001,2024-09-17,2024-11-08,발주
PO-000000228,FAC-001,2024-09-17,2024-11-08,발주
PO-000000229,FAC-001,2024-09-17,2024-11-08,발주
PO-000000230,FAC-001,2024-09-18,2024-11-09,발주
PO-000000231,FAC-001,2024-09-19,2024-11-10,발주
PO-000000232,FAC-001,2024-09-20,2024-11-11,발주
PO-000000233,FAC-001,2024-09-20,2024-11-11,발주
PO-000000234,FAC-001,2024-09-21,2024-11-12,발주
PO-000000235,FAC-001,2024-09-21,2024-11-12,발주
PO-000000236,FAC-001,2024-09-21,2024-11-12,발주
PO-000000237,FAC-001,2024-09-21,2024-11-12,발주
PO-000000238,FAC-001,2024-09-22,2024-11-13,발주
PO-000000239,FAC-001,2024-09-22,2024-11-13,발주
PO-000000240,FAC-001,2024-09-23,2024-11-14,발주
PO-000000241,FAC-001,2024-09-23,2024-11-14,발주
PO-000000242,FAC-001,2024-09-24,2024-11-15,발주
PO-000000243,FAC-001,2024-09-25,2024-11-16,발주
PO-000000244,FAC-001,2024-09-25,2024-11-16,발주
PO-000000245,FAC-001,2024-09-26,2024-11-17,발주
PO-000000246,FAC-001,2024-09-26,2024-11-17,발주
PO-000000247,FAC-001,2024-09-26,2024-11-17,발주
PO-000000248,FAC-001,2024-09-26,2024-11-17,발주
PO-000000249,FAC-001,2024-09-26,2024-11-17,발주
PO-000000250,FAC-001,2024-09-26,2024-11-17,발주
PO-000000251,FAC-001,2024-09-26,2024-11-17,발주
PO-000000252,FAC-001,2024-09-26,2024-11-17,발주
PO-000000253,FAC-001,2024-09-26,2024-11-17,발주
PO-000000254,FAC-001,2024-09-27,2024-11-18,발주
PO-000000255,FAC-001,2024-09-27,2024-11-18,발주
PO-000000256,FAC-001,2024-09-27,2024-11-18,발주
PO-000000257,FAC-001,2024-09-28,2024-11-19,발주
PO-000000258,FAC-001,2024-09-28,2024-11-19,발주
PO-000000259,FAC-001,2024-09-28,2024-11-19,발주
PO-000000260,FAC-001,2024-09-28,2024-11-19,발주
PO-000000261,FAC-001,2024-09-28,2024-11-19,발주
PO-000000262,FAC-001,2024-09-28,2024-11-19,발주
PO-000000263,FAC-001,2024-09-28,2024-11-19,발주
PO-000000264,FAC-001,2024-09-28,2024-11-19,발주
PO-000000265,FAC-001,2024-09-28,2024-11-19,발주
PO-000000266,FAC-001,2024-09-28,2024-11-19,발주
PO-000000267,FAC-001,2024-09-28,2024-11-19,발주
PO-000000268,FAC-001,2024-09-28,2024-11-19,발주
PO-000000269,FAC-001,2024-09-28,2024-11-19,발주
PO-000000270,FAC-001,2024-09-29,2024-11-20,발주
PO-000000271,FAC-001,2024-09-29,2024-11-20,발주
PO-000000272,FAC-001,2024-09-29,2024-11-20,발주
PO-000000273,FAC-001,2024-09-29,2024-11-20,발주
PO-000000274,FAC-001,2024-09-29,2024-11-20,발주
PO-000000275,FAC-001,2024-09-29,2024-11-20,발주
PO-000000276,FAC-001,2024-09-29,2024-11-20,발주
PO-000000277,FAC-001,2024-09-29,2024-11-20,발주
PO-000000278,FAC-001,2024-09-30,2024-11-21,발주
PO-000000279,FAC-001,2024-09-30,2024-11-21,발주
PO-000000280,FAC-001,2024-09-30,2024-11-21,발주
PO-000000281,FAC-001,2024-09-30,2024-11-21,발주
PO-000000282,FAC-001,2024-09-30,2024-11-21,발주
PO-000000283,FAC-001,2024-09-30,2024-11-21,발주
PO-000000284,FAC-001,2024-09-30,2024-11-21,발주
PO-000000285,FAC-001,2024-09-30,2024-11-21,발주
PO-000000286,FAC-001,2024-09-30,2024-11-21,발주
PO-000000287,FAC-001,2024-09-30,2024-11-21,발주
PO-000000288,FAC-001,2024-10-01,2024-11-22,발주
PO-000000289,FAC-001,2024-10-01,2024-11-22,발주
PO-000000290,FAC-001,2024-10-01,2024-11-22,발주
PO-000000291,FAC-001,2024-10-01,2024-11-22,발주
PO-000000292,FAC-001,2024-10-01,2024-11-22,발주
PO-000000293,FAC-001,2024-10-01,2024-11-22,발주
PO-000000294,FAC-001,2024-10-02,2024-11-23,발주
PO-000000295,FAC-001,2024-10-02,2024-11-23,발주
PO-000000296,FAC-001,2024-10-02,2024-11-23,발주
PO-000000297,FAC-001,2024-10-02,2024-11-23,발주
PO-000000298,FAC-001,2024-10-02,2024-11-23,발주
PO-000000299,FAC-001,2024-10-03,2024-11-24,발주
PO-000000300,FAC-001,2024-10-03,2024-11-24,발주
PO-000000301,FAC-001,2024-10-03,2024-11-24,발주
PO-000000302,FAC-001,2024-10-03,2024-11-24,발주
PO-000000303,FAC-001,2024-10-03,2024-11-24,발주
PO-000000304,FAC-001,2024-10-04,2024-11-25,발주
PO-000000305,FAC-001,2024-10-04,2024-11-25,발주
PO-000000306,FAC-001,2024-10-04,2024-11-25,발주
PO-000000307,FAC-001,2024-10-04,2024-11-25,발주
PO-000000308,FAC-001,2024-10-04,2024-11-25,발주
PO-000000309,FAC-001,2024-10-04,2024-11-25,발주
PO-000000310,FAC-001,2024-10-05,2024-11-26,발주
PO-000000311,FAC-001,2024-10-05,2024-11-26,발주
PO-000000312,FAC-001,2024-10-05,2024-11-26,발주
PO-000000313,FAC-001,2024-10-05,2024-11-26,발주
PO-000000314,FAC-001,2024-10-05,2024-11-26,발주
PO-000000315,FAC-001,2024-10-05,2024-11-26,발주
PO-000000316,FAC-001,2024-10-05,2024-11-26,발주
PO-000000317,FAC-001,2024-10-05,2024-11-26,발주
PO-000000318,FAC-001,2024-10-06,2024-11-27,발주
PO-000000319,FAC-001,2024-10-06,2024-11-27,발주
PO-000000320,FAC-001,2024-10-06,2024-11-27,발주
PO-000000321,FAC-001,2024-10-06,2024-11-27,발주
PO-000000322,FAC-001,2024-10-06,2024-11-27,발주
PO-000000323,FAC-001,2024-10-07,2024-11-28,발주
PO-000000324,FAC-001,2024-10-07,2024-11-28,발주
PO-000000325,FAC-001,2024-10-07,2024-11-28,발주
PO-000000326,FAC-001,2024-10-07,2024-11-28,발주
PO-000000327,FAC-001,2024-10-07,2024-11-28,발주
PO-000000328,FAC-001,2024-10-07,2024-11-28,발주
PO-000000329,FAC-001,2024-10-07,2024-11-28,발주
PO-000000330,FAC-001,2024-10-07,2024-11-28,발주
PO-000000331,FAC-001,2024-10-07,2024-11-28,발주
PO-000000332,FAC-001,2024-10-08,2024-11-29,발주
PO-000000333,FAC-001,2024-10-09,2024-11-30,발주
PO-000000334,FAC-001,2024-10-09,2024-11-30,발주
PO-000000335,FAC-001,2024-10-09,2024-11-30,발주
PO-000000336,FAC-001,2024-10-10,2024-12-01,발주
PO-000000337,FAC-001,2024-10-10,2024-12-01,발주
PO-000000338,FAC-001,2024-10-11,2024-12-02,발주
PO-000000339,FAC-001,2024-10-11,2024-12-02,발주
PO-000000340,FAC-001,2024-10-12,2024-12-03,발주
PO-000000341,FAC-001,2024-10-12,2024-12-03,발주
PO-000000342,FAC-001,2024-10-12,2024-12-03,발주
PO-000000343,FAC-001,2024-10-13,2024-12-04,발주
PO-000000344,FAC-001,2024-10-13,2024-12-04,발주
PO-000000345,FAC-001,2024-10-13,2024-12-04,발주
PO-000000346,FAC-001,2024-10-14,2024-12-05,발주
PO-000000347,FAC-001,2024-10-15,2024-12-06,발주
PO-000000348,FAC-001,2024-10-15,2024-12-06,발주
PO-000000349,FAC-001,2024-10-16,2024-12-07,발주
PO-000000350,FAC-001,2024-10-16,2024-12-07,발주
PO-000000351,FAC-001,2024-10-19,2024-12-10,발주
PO-000000352,FAC-001,2024-10-19,2024-12-10,발주
PO-000000353,FAC-001,2024-10-19,2024-12-10,발주
PO-000000354,FAC-001,2024-10-20,2024-12-11,발주
PO-000000355,FAC-001,2024-10-23,2024-12-14,발주
PO-000000356,FAC-001,2024-10-23,2024-12-14,발주
PO-000000357,FAC-001,2024-10-24,2024-12-15,발주
PO-000000358,FAC-001,2024-10-25,2024-12-16,발주
PO-000000359,FAC-001,2024-10-25,2024-12-16,발주
PO-000000360,FAC-001,2024-10-26,2024-12-17,발주
PO-000000361,FAC-001,2024-10-26,2024-12-17,발주
PO-000000362,FAC-001,2024-10-27,2024-12-18,발주
PO-000000363,FAC-001,2024-10-28,2024-12-19,발주
PO-000000364,FAC-001,2024-10-29,2024-12-20,발주
PO-000000365,FAC-001,2024-10-30,2024-12-21,발주
PO-000000366,FAC-001,2024-10-31,2024-12-22,발주
PO-000000367,FAC-001,2024-11-02,2024-12-24,발주
PO-000000368,FAC-001,2024-11-02,2024-12-24,발주
PO-000000369,FAC-001,2024-11-03,2024-12-25,발주
PO-000000370,FAC-001,2024-11-04,2024-12-26,발주
PO-000000371,FAC-001,2024-11-04,2024-12-26,발주
PO-000000372,FAC-001,2024-11-04,2024-12-26,발주
PO-000000373,FAC-001,2024-11-05,2024-12-27,발주
PO-000000374,FAC-001,2024-11-06,2024-12-28,발주
PO-000000375,FAC-001,2024-11-06,2024-12-28,발주
PO-000000376,FAC-001,2024-11-06,2024-12-28,발주
PO-000000377,FAC-001,2024-11-06,2024-12-28,발주
PO-000000378,FAC-001,2024-11-08,2024-12-30,발주
PO-000000379,FAC-001,2024-11-08,2024-12-30,발주
PO-000000380,FAC-001,2024-11-09,2024-12-31,발주
PO-000000381,FAC-001,2024-11-09,2024-12-31,발주
PO-000000382,FAC-001,2024-11-09,2024-12-31,발주
PO-000000383,FAC-001,2024-11-10,2025-01-01,발주
PO-000000384,FAC-001,2024-11-10,2025-01-01,발주
PO-000000385,FAC-001,2024-11-10,2025-01-01,발주
PO-000000386,FAC-001,2024-11-11,2025-01-02,발주
PO-000000387,FAC-001,2024-11-11,2025-01-02,발주
PO-000000388,FAC-001,2024-11-11,2025-01-02,발주
PO-000000389,FAC-001,2024-11-12,2025-01-03,발주
PO-000000390,FAC-001,2024-11-12,2025-01-03,발주
PO-000000391,FAC-001,2024-11-12,2025-01-03,발주
PO-000000392,FAC-001,2024-11-13,2025-01-04,발주
PO-000000393,FAC-001,2024-11-13,2025-01-04,발주
PO-000000394,FAC-001,2024-11-14,2025-01-05,발주
PO-000000395,FAC-001,2024-11-15,2025-01-06,발주
PO-000000396,FAC-001,2024-11-16,2025-01-07,발주
PO-000000397,FAC-001,2024-11-17,2025-01-08,발주
PO-000000398,FAC-001,2024-11-17,2025-01-08,발주
PO-000000399,FAC-001,2024-11-17,2025-01-08,발주
PO-000000400,FAC-001,2024-11-18,2025-01-09,발주
PO-000000401,FAC-001,2024-11-18,2025-01-09,발주
PO-000000402,FAC-001,2024-11-18,2025-01-09,발주
PO-000000403,FAC-001,2024-11-20,2025-01-11,발주
PO-000000404,FAC-001,2024-11-20,2025-01-11,발주
PO-000000405,FAC-001,2024-11-20,2025-01-11,발주
PO-000000406,FAC-001,2024-11-21,2025-01-12,발주
PO-000000407,FAC-001,2024-11-21,2025-01-12,발주
PO-000000408,FAC-001,2024-11-21,2025-01-12,발주
PO-000000409,FAC-001,2024-11-21,2025-01-12,발주
PO-000000410,FAC-001,2024-11-21,2025-01-12,발주
PO-000000411,FAC-001,2024-11-22,2025-01-13,발주
PO-000000412,FAC-001,2024-11-22,2025-01-13,발주
PO-000000413,FAC-001,2024-11-22,2025-01-13,발주
PO-000000414,FAC-001,2024-11-22,2025-01-13,발주
PO-000000415,FAC-001,2024-11-22,2025-01-13,발주
PO-000000416,FAC-001,2024-11-22,2025-01-13,발주
PO-000000417,FAC-001,2024-11-22,2025-01-13,발주
PO-000000418,FAC-001,2024-11-22,2025-01-13,발주
PO-000000419,FAC-001,2024-11-23,2025-01-14,발주
PO-000000420,FAC-001,2024-11-23,2025-01-14,발주
PO-000000421,FAC-001,2024-11-23,2025-01-14,발주
PO-000000422,FAC-001,2024-11-23,2025-01-14,발주
PO-000000423,FAC-001,2024-11-23,2025-01-14,발주
PO-000000424,FAC-001,2024-11-23,2025-01-14,발주
PO-000000425,FAC-001,2024-11-23,2025-01-14,발주
PO-000000426,FAC-001,2024-11-23,2025-01-14,발주
PO-000000427,FAC-001,2024-11-23,2025-01-14,발주
PO-000000428,FAC-001,2024-11-23,2025-01-14,발주
PO-000000429,FAC-001,2024-11-23,2025-01-14,발주
PO-000000430,FAC-001,2024-11-23,2025-01-14,발주
PO-000000431,FAC-001,2024-11-23,2025-01-14,발주
PO-000000432,FAC-001,2024-11-23,2025-01-14,발주
PO-000000433,FAC-001,2024-11-24,2025-01-15,발주
PO-000000434,FAC-001,2024-11-24,2025-01-15,발주
PO-000000435,FAC-001,2024-11-24,2025-01-15,발주
PO-000000436,FAC-001,2024-11-24,2025-01-15,발주
PO-000000437,FAC-001,2024-11-24,2025-01-15,발주
PO-000000438,FAC-001,2024-11-24,2025-01-15,발주
PO-000000439,FAC-001,2024-11-24,2025-01-15,발주
PO-000000440,FAC-001,2024-11-24,2025-01-15,발주
PO-000000441,FAC-001,2024-11-24,2025-01-15,발주
PO-000000442,FAC-001,2024-11-24,2025-01-15,발주
PO-000000443,FAC-001,2024-11-24,2025-01-15,발주
PO-000000444,FAC-001,2024-11-24,2025-01-15,발주
PO-000000445,FAC-001,2024-11-24,2025-01-15,발주
PO-000000446,FAC-001,2024-11-24,2025-01-15,발주
PO-000000447,FAC-001,2024-11-25,2025-01-16,발주
PO-000000448,FAC-001,2024-11-25,2025-01-16,발주
PO-000000449,FAC-001,2024-11-25,2025-01-16,발주
PO-000000450,FAC-001,2024-11-25,2025-01-16,발주
PO-000000451,FAC-001,2024-11-25,2025-01-16,발주
PO-000000452,FAC-001,2024-11-25,2025-01-16,발주
PO-000000453,FAC-001,2024-11-25,2025-01-16,발주
PO-000000454,FAC-001,2024-11-25,2025-01-16,발주
PO-000000455,FAC-001,2024-11-25,2025-01-16,발주
PO-000000456,FAC-001,2024-11-25,2025-01-16,발주
PO-000000457,FAC-001,2024-11-25,2025-01-16,발주
PO-000000458,FAC-001,2024-11-26,2025-01-17,발주
PO-000000459,FAC-001,2024-11-26,2025-01-17,발주
PO-000000460,FAC-001,2024-11-26,2025-01-17,발주
PO-000000461,FAC-001,2024-11-26,2025-01-17,발주
PO-000000462,FAC-001,2024-11-26,2025-01-17,발주
PO-000000463,FAC-001,2024-11-26,2025-01-17,발주
PO-000000464,FAC-001,2024-11-26,2025-01-17,발주
PO-000000465,FAC-001,2024-11-26,2025-01-17,발주
PO-000000466,FAC-001,2024-11-27,2025-01-18,발주
PO-000000467,FAC-001,2024-11-27,2025-01-18,발주
PO-000000468,FAC-001,2024-11-28,2025-01-19,발주
PO-000000469,FAC-001,2024-11-28,2025-01-19,발주
PO-000000470,FAC-001,2024-11-28,2025-01-19,발주
PO-000000471,FAC-001,2024-11-28,2025-01-19,발주
